"student_id","entry_year","graduation_date","graduation_cgpa","work_company","work_industry","work_position","work_startdate","work_enddate","work_city","work_country","erasmus_participation","erasmus_year","erasmus_school","erasmus_city","erasmus_country","graduation_year"
21030607,2010,"05.06.2015",2.96,"LC Waikiki","Textiles & Leather Goods","Assistant Merchandiser","04.01.2016","06.06.2016","İstanbul","Turkey",NA,NA,"","","",2015
21030607,2010,"05.06.2015",2.96,"Arçelik","Consumer Electronics","Industrial Engineer","06.06.2016","30.05.2019","İstanbul","Turkey",NA,NA,"","","",2015
21030607,2010,"05.06.2015",2.96,"Arçelik","Consumer Electronics","Specialist- Production Technologies & Industry 4.0","30.05.2019","01.06.2019","İstanbul","Turkey",NA,NA,"","","",2015
21030607,2010,"05.06.2015",2.96,"Arçelik","Consumer Electronics","Specialist-Simulation and Modelling","01.06.2019","01.05.2021","İstanbul","Turkey",NA,NA,"","","",2015
21030607,2010,"05.06.2015",2.96,"Arçelik","Consumer Electronics","Specialist - Logistics Engineering","01.05.2021","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2015
21030612,2010,"09.06.2014",2.67,"EMEK Electrical Industry","Electrical Components & Equipment","Quality Control Engineer","28.08.2014","21.12.2014","Ankara","Turkey",NA,NA,"","","",2014
21030612,2010,"09.06.2014",2.67,"EMEK Electrical Industry","Electrical Components & Equipment","Production & Planning Engineer","21.12.2014","28.07.2017","Ankara","Turkey",NA,NA,"","","",2014
21030612,2010,"09.06.2014",2.67,"Arçelik","Consumer Electronics","International Order Management Associate","20.11.2017","17.01.2020","İstanbul","Turkey",NA,NA,"","","",2014
21030612,2010,"09.06.2014",2.67,"IKEA","Home Furnishing","Supply Planner","20.01.2020","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2014
21030626,2010,"05.06.2015",3.3,"Erdemir Demir Çelik","Steel","Management Systems Engineer","28.09.2015","16.09.2016","Zonguldak","Turkey",NA,NA,"","","",2015
21030626,2010,"05.06.2015",3.3,"Erdemir Demir Çelik","Steel","Operational Excellence Specialist","19.09.2016","28.06.2018","Zonguldak","Turkey",NA,NA,"","","",2015
21030626,2010,"05.06.2015",3.3,"TAI - TUSAŞ","Aerospace & Defense","Continuous Improvement Engineer","0000-00-00","0000-00-00","Ankara","Turkey",NA,NA,"","","",2015
21072951,2010,"08.07.2013",2.94,"ASELSAN","Aerospace & Defense","Production & Control Engineer","16.11.2015","0000-00-00","Ankara","Turkey",NA,NA,"","","",2013
21072951,2010,"08.07.2013",2.94,"AFS Boru San.","Construction Materials, Supplies & Fittings","Procurement Specialist","0000-00-00","0000-00-00","Ankara","Turkey",NA,NA,"","","",2013
21072979,2010,"24.06.2013",2.45,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","Purchasing Engineer","17.09.2015","0000-00-00","Kocaeli","Turkey",NA,NA,"","","",2013
21101191,2011,"05.06.2015",3.1,"LUT - Lappeenranta University of Technology","Education","Research Assistant","01.03.2017","0000-00-00","Lappeenranta","Finland",NA,NA,"","","",2015
21130346,2011,"11.06.2018",2.75,"MIP","Logistics and Freight Transportation","Procces Excellance Specialist","07.10.2020","0000-00-00","Mersin","Turkey",NA,NA,"","","",2018
21130346,2011,"11.06.2018",2.75,"Abalıoğlu Yumurta ve Besicilik","Food Processing","Financial Analyst","23.12.2019","25.09.2020","Denizli","Turkey",NA,NA,"","","",2018
21130346,2011,"11.06.2018",2.75,"Sanifoam Sünger","Home Furnishing","Quality Engineer","07.01.2019","13.12.2019","Tekirda","Turkey",NA,NA,"","","",2018
21130351,2011,"20.01.2017",2.95,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Procurement Assistant Specialist","21.10.2016","15.02.2017","Ankara","Turkey",NA,NA,"","","",2017
21130351,2011,"20.01.2017",2.95,"Vestel","Consumer Electronics","Procurement Engineer","01.11.2017","30.07.2018","Manisa","Turkey",NA,NA,"","","",2017
21130351,2011,"20.01.2017",2.95,"ASELSAN","Aerospace & Defense","Project Management Engineer","01.08.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21130384,2011,"03.06.2016",3.08,"Türk Eximbank","Banks","Assistant Specialist","15.11.2016","0000-00-00","İstanbul","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130398,2011,"05.06.2015",2.79,"Netmarble","IT Services & Consulting","Product Specialist","06.06.2016","30.12.2016","İstanbul","Turkey",NA,NA,"","","",2015
21130398,2011,"05.06.2015",2.79,"OneDome","Software","Data Scientist","12.11.2018","31.12.2019","London","United Kingdom",NA,NA,"","","",2015
21130404,2011,"20.01.2017",2.5,"Pulsar Robotik","Industrial Machinery & Equipment","Back-office Manager","01.08.2017","31.12.2017","Ankara","Turkey",NA,NA,"","","",2017
21130404,2011,"20.01.2017",2.5,"Enerjisa","Electric Utilities","SAP Consultant","07.08.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21130418,2011,"05.06.2015",3.28,"ETİ Gıda Sanayi ve Ticaret","Food Processing","Senior Demand Planning Specialist","02.11.2015","31.05.2020","İstanbul","Turkey",NA,NA,"","","",2015
21130418,2011,"05.06.2015",3.28,"ETİ Gıda Sanayi ve Ticaret","Food Processing","Senior Sales Budget Planning and Follow-up Specialist","01.07.2020","02.08.2020","İstanbul","Turkey",NA,NA,"","","",2015
21130437,2011,"29.09.2015",3.46,"ASELSAN","Aerospace & Defense","Project Engineer","18.04.2018","0000-00-00","Ankara","Turkey",1,2014,"University of Malaga","Malaga","Spain",2015
21130456,2011,"05.06.2015",2.54,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Sales Technical Engineer","06.07.2015","15.05.2017","Ankara","Turkey",NA,NA,"","","",2015
21130456,2011,"05.06.2015",2.54,"MAN Truck & Bus AG","Heavy Machinery & Vehicles","Sales Engineer","01.06.2017","0000-00-00","Munich","Germany",NA,NA,"","","",2015
21130461,2011,"16.08.2016",2.93,"Erzurum Teknik Üniversitesi","Education","Research Assistant","15.06.2020","0000-00-00","Erzurum","Turkey",NA,NA,"","","",2016
21130501,2011,"28.08.2015",2.54,"Mata Automotive","Auto Vehicles, Parts & Service Retailers","Planning Engineer","21.12.2016","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2015
21130529,2011,"03.06.2016",3.63,"ASELSAN","Aerospace & Defense","Project Planning & Control","14.09.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21130534,2011,"03.06.2016",2.96,"Akdeniz Elektrik Dağıtım","Electric Utilities","Management Trainee","03.10.2016","01.12.2017","Antalya","Turkey",NA,NA,"","","",2016
21130534,2011,"03.06.2016",2.96,"Akdeniz Elektrik Dağıtım","Electric Utilities","Process Analyst","01.12.2017","12.07.2018","Antalya","Turkey",NA,NA,"","","",2016
21130534,2011,"03.06.2016",2.96,"A101","Retail Supermarket","Process Analyst","10.02.2020","0000-00-00","Adana","Turkey",NA,NA,"","","",2016
21130534,2011,"03.06.2016",2.96,"Koluman Automotive Industry","Auto, Truck & Motorcycle Manufacturers","Logistics Engineer","16.07.2018","07.02.2020","Mersin","Turkey",NA,NA,"","","",2016
21130553,2011,"01.07.2016",2.68,"Best Alüminyum","Aluminum","Engineer","12.12.2017","21.05.2018","Ankara","Turkey",NA,NA,"","","",2016
21130567,2011,"03.06.2016",3.55,"TAI - TUSAŞ","Aerospace & Defense","Production Planning & Control Specialist","18.07.2016","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21130567,2011,"03.06.2016",3.55,"TAI - TUSAŞ","Aerospace & Defense","Warehouse Management Engineer","25.06.2018","24.03.2019","Ankara","Turkey",NA,NA,"","","",2016
21130567,2011,"03.06.2016",3.55,"TAI - TUSAŞ","Aerospace & Defense","Fixed-Wing Component Warehouse Chief","24.03.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21130586,2011,"22.01.2016",2.73,"Zivella Ofis Mobilyaları","Office Equipment","CRM Specialist","08.12.2015","02.09.2016","İstanbul","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130586,2011,"22.01.2016",2.73,"Vektora Bilişim Sistemleri","Consulting","SAP Consultant","05.09.2016","31.12.2016","İstanbul","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130586,2011,"22.01.2016",2.73,"Remotify.co","IT Services & Consulting","Co-founder","01.01.2019","0000-00-00","İstanbul","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130586,2011,"22.01.2016",2.73,"Voyacon Bilişim Teknolojileri","IT Services & Consulting","SAP Consultant","01.01.2017","0000-00-00","İstanbul","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130591,2011,"03.06.2016",3.82,"BOSCH","Consumer Electronics","Production & Customer Order Planning Engineer","01.07.2016","0000-00-00","Bursa","Turkey",NA,NA,"","","",2016
21130606,2011,"03.06.2016",3.14,"Eczacıbaşı Tüketim Ürünleri Grubu","Construction Materials, Supplies & Fittings","Logistics Assistant Specialist","01.08.2016","18.05.2017","Yalova","Turkey",NA,NA,"","","",2016
21130606,2011,"03.06.2016",3.14,"ASELSAN","Aerospace & Defense","Engineer","05.06.2017","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21130611,2011,"19.07.2016",3.04,"Gülermak","Construction & Engineering","ERP Project Engineer","13.07.2016","28.05.2018","Ankara","Turkey",NA,NA,"","","",2016
21130611,2011,"19.07.2016",3.04,"ROKETSAN","Aerospace & Defense","Software Process Management Engineer","06.06.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21130625,2011,"02.06.2017",2.59,"Samsung Electronics Turkey","Consumer Electronics","Sales Support Engineer","02.09.2019","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2017
21130644,2011,"21.06.2018",2.47,"T.C. Milli Savunma Bakanlığı","Public Sector","Assistant Expert","13.10.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21130663,2011,"01.07.2016",2.58,"Arçelik","Consumer Electronics","Project Engineer","01.02.2016","01.06.2016","Ankara","Turkey",NA,NA,"","","",2016
21130663,2011,"01.07.2016",2.58,"Arçelik","Consumer Electronics","Patent/Trademark Attorney","01.06.2016","13.02.2018","Ankara","Turkey",NA,NA,"","","",2016
21130663,2011,"01.07.2016",2.58,"Arçelik","Consumer Electronics","Patent/Trademark Attorney","14.02.2018","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2016
21130677,2011,"08.01.2016",2.96,"Girişim Merkezi","Business Support Services & Supplies","Business Analyst","01.04.2016","06.12.2019","Ankara","Turkey",1,2014,"University of Malaga","Malaga","Spain",2016
21130677,2011,"08.01.2016",2.96,"ASELSAN","Aerospace & Defense","Project Engineer","09.12.2019","0000-00-00","Ankara","Turkey",1,2014,"University of Malaga","Malaga","Spain",2016
21130682,2011,"03.06.2016",2.86,"BOSCH","Consumer Electronics","Material Planning Engineer","01.08.2016","04.05.2018","Bursa","Turkey",NA,NA,"","","",2016
21130682,2011,"03.06.2016",2.86,"İstikbal Mobilya","Home Furnishing","Continuous Improvement Engineer","01.03.2019","0000-00-00","Kayseri","Turkey",NA,NA,"","","",2016
21130682,2011,"03.06.2016",2.86,"İstikbal Mobilya","Home Furnishing","Foreign Trade Assistant Specialist","14.05.2018","28.02.2019","Kayseri","Turkey",NA,NA,"","","",2016
21130696,2011,"03.06.2016",2.44,"FTA","Airlines","Production & Control Engineer","05.09.2016","03.11.2016","İzmir","Turkey",NA,NA,"","","",2016
21130702,2011,"03.06.2016",3.29,"Türkiye İş Bankası","Banks","Auditor","01.08.2016","01.04.2019","İstanbul","Turkey",1,2013,"University of Malaga","Malaga","Spain",2016
21130702,2011,"03.06.2016",3.29,"Ernst & Young","Consulting","Senior Associate","24.04.2019","01.08.2021","İstanbul","Turkey",1,2013,"University of Malaga","Malaga","Spain",2016
21130702,2011,"03.06.2016",3.29,"EY UK","Consulting","Executive","18.10.2021","0000-00-00","London","United Kingdom",1,2013,"University of Malaga","Malaga","Spain",2016
21130702,2011,"03.06.2016",3.29,"Ernst & Young","Consulting","Manager","02.08.2021","30.09.2021","İstanbul","Turkey",1,2013,"University of Malaga","Malaga","Spain",2016
21130721,2011,"03.06.2016",3.14,"Arçelik","Consumer Electronics","Business Analyst","17.08.2016","0000-00-00","İstanbul","Turkey",1,2014,"University of Malaga","Malaga","Spain",2016
21130721,2011,"03.06.2016",3.14,"Runecast Solutions","Software","Salesforce Administrator","07.03.2022","0000-00-00","","Turkey",1,2014,"University of Malaga","Malaga","Spain",2016
21130735,2011,"03.06.2016",3.42,"TAI - TUSAŞ","Aerospace & Defense","Process Management Engineer","04.06.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21130754,2011,"05.06.2015",3.41,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Purchasing Engineer","04.04.2016","12.05.2017","Ankara","Turkey",NA,NA,"","","",2015
21130754,2011,"05.06.2015",3.41,"TAI - TUSAŞ","Aerospace & Defense","Subcontract Administrator","22.05.2017","0000-00-00","Ankara","Turkey",NA,NA,"","","",2015
21130773,2011,"03.06.2016",3.35,"Mercedes Benz Türk","Auto, Truck & Motorcycle Manufacturers","Investment Planning Engineer","19.07.2016","22.09.2017","Aksaray","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130773,2011,"03.06.2016",3.35,"ASELSAN","Aerospace & Defense","Planning Engineer","02.10.2017","01.01.2019","Ankara","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130773,2011,"03.06.2016",3.35,"ASELSAN","Aerospace & Defense","Process Quality Engineer","01.01.2019","0000-00-00","Ankara","Turkey",1,2014,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2016
21130792,2011,"03.06.2016",3.21,"Sarar","Apparel & Accessories","Industrial Engineer","28.06.2017","20.07.2017","Eskişehir","Turkey",NA,NA,"","","",2016
21130792,2011,"03.06.2016",3.21,"Esgaz","Energy","Management Trainee","19.10.2017","02.02.2018","Eskişehir","Turkey",NA,NA,"","","",2016
21130792,2011,"03.06.2016",3.21,"SSB - Savunma Sanayii Başkanlığı","Aerospace & Defense","Assistant Specialist","30.04.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2016
21130807,2011,"11.06.2018",3.19,"ESO Recycling S.R.L.","Industrial Machinery & Equipment","Trainee","18.06.2018","0000-00-00","Palermo","Italy",NA,NA,"","","",2018
21170788,2011,"10.06.2016",2.72,"Türk Telekom","Telecommunication Services","Trade Marketing Assistant Specialist","01.08.2016","01.08.2017","İstanbul","Turkey",NA,NA,"","","",2016
21170788,2011,"10.06.2016",2.72,"Türk Telekom","Telecommunication Services","Marketing Assistant Specialist","01.08.2017","06.07.2018","İstanbul","Turkey",NA,NA,"","","",2016
21170788,2011,"10.06.2016",2.72,"Has Food","Food Processing","Planning Specialist","20.11.2018","19.05.2020","Antwerp","Belgium",NA,NA,"","","",2016
21170788,2011,"10.06.2016",2.72,"Capgemini","IT Services & Consulting","SAP Technical Consultant","06.09.2021","0000-00-00","Brussels","Belgium",NA,NA,"","","",2016
21171598,2011,"09.06.2014",3.01,"THY - Türk Hava Yolları","Airlines","Specialist","05.02.2018","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2014
21231797,2012,"02.06.2017",3.32,"TOFAŞ Turkish Automotive Company","Auto, Truck & Motorcycle Manufacturers","Project Intern","03.10.2016","21.05.2017","Bursa","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231797,2012,"02.06.2017",3.32,"BOSCH","Consumer Electronics","Logistics Engineer","02.04.2018","29.08.2018","Bursa","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231797,2012,"02.06.2017",3.32,"TAI - TUSAŞ","Aerospace & Defense","Production Planning & Control Engineer","03.09.2018","0000-00-00","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231803,2012,"31.08.2020",2.92,"Aktif Elektroteknik","Electrical Components & Equipment","Method Engineer","07.01.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21231817,2012,"02.06.2017",2.82,"LC Waikiki","Textiles & Leather Goods","Sales Support Responsible","04.01.2015","30.09.2015","Ankara","Turkey",NA,NA,"","","",2017
21231817,2012,"02.06.2017",2.82,"TAI - TUSAŞ","Aerospace & Defense","Digital Transformation Engineer","07.01.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231822,2012,"02.06.2017",3.42,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Purchasing Engineer","15.11.2017","28.03.2018","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231822,2012,"02.06.2017",3.42,"ASELSAN","Aerospace & Defense","Project Planning Engineer","04.04.2018","0000-00-00","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231836,2012,"02.06.2017",3.54,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Internal Logistics & Warehouses Assistant","21.06.2016","12.05.2017","Ankara","Turkey",NA,NA,"","","",2017
21231836,2012,"02.06.2017",3.54,"Esen Sistem Entegrasyon","Aerospace & Defense","Statistical Data Analytics Specialist","06.08.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231841,2012,"02.06.2017",3.78,"Mercedes Benz Türk","Auto, Truck & Motorcycle Manufacturers","PEP Trainee","21.09.2016","02.06.2017","Aksaray","Turkey",NA,NA,"","","",2017
21231841,2012,"02.06.2017",3.78,"Mercedes Benz Türk","Auto, Truck & Motorcycle Manufacturers","Production & Planning Engineer","10.07.2017","07.09.2018","Aksaray","Turkey",NA,NA,"","","",2017
21231841,2012,"02.06.2017",3.78,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","24.09.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231869,2012,"02.06.2017",3.59,"ASELSAN","Aerospace & Defense","Planning Engineer","14.08.2017","0000-00-00","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231874,2012,"16.06.2017",2.8,"FNSS Savunma Sistemleri","Aerospace & Defense","Planning Engineer","10.07.2017","0000-00-00","Ankara","Turkey",1,2015,"University of Malaga","Malaga","Spain",2017
21231888,2012,"02.06.2017",3.05,"ASELSAN","Aerospace & Defense","Project Engineer","05.09.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231893,2012,"02.06.2017",3.42,"HAVELSAN","Aerospace & Defense","Research & Development Engineer","01.08.2017","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231908,2012,"15.02.2018",2.51,"Tepe Servis ve Yönetim","Business Support Services & Supplies","Portfolio Management Specialist","31.01.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21231913,2012,"02.06.2017",3.24,"Meteksan Savunma","Aerospace & Defense","Project Management Engineer","28.06.2017","19.10.2018","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231913,2012,"02.06.2017",3.24,"TAI - TUSAŞ","Aerospace & Defense","Subcontract Administrator","05.11.2018","08.11.2019","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231913,2012,"02.06.2017",3.24,"Meteksan Savunma","Aerospace & Defense","Project Senior Engineer","11.11.2019","16.06.2023","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231913,2012,"02.06.2017",3.24,"STM","Aerospace & Defense","Project Manager","19.06.2023","0000-00-00","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231927,2012,"02.06.2017",3.08,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Part-time Trainee","08.06.2016","18.05.2017","Ankara","Turkey",NA,NA,"","","",2017
21231927,2012,"02.06.2017",3.08,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Engineer","19.06.2017","20.11.2018","Ankara","Turkey",NA,NA,"","","",2017
21231927,2012,"02.06.2017",3.08,"ASELSAN","Aerospace & Defense","Process Design and Product Development","22.11.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231932,2012,"02.06.2017",3.27,"Mercedes Benz Türk","Auto, Truck & Motorcycle Manufacturers","PEP Trainee","21.09.2016","02.06.2017","Aksaray","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231932,2012,"02.06.2017",3.27,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Production Management System Engineer","03.07.2017","0000-00-00","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231932,2012,"02.06.2017",3.27,"ASELSAN","Aerospace & Defense","Production Planning & Control Specialist","23.07.2018","0000-00-00","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231946,2012,"02.06.2017",3.79,"ROKETSAN","Aerospace & Defense","Long-Term Intern","06.12.2016","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231946,2012,"02.06.2017",3.79,"ROKETSAN","Aerospace & Defense","Research & Development Engineer","22.11.2016","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21231951,2012,"16.06.2017",2.53,"Makim Makina Teknolojileri","Industrial Machinery & Equipment","Quality Systems Engineer","13.05.2019","10.08.2020","Ankara","Turkey",NA,NA,"","","",2017
21231951,2012,"16.06.2017",2.53,"LC Waikiki","Textiles & Leather Goods","International Store Merchandiser","01.12.2020","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2017
21231965,2012,"03.06.2016",3,"MotorK","Auto Vehicles, Parts & Service Retailers","Junior Operations Analyst","21.01.2019","30.11.2019","Milano","Italy",NA,NA,"","","",2016
21231965,2012,"03.06.2016",3,"ProntoPro","IT Services & Consulting","Junior Business Analyst","13.01.2020","07.02.2020","Milano","Italy",NA,NA,"","","",2016
21231965,2012,"03.06.2016",3,"FlixBus","Passenger Transportation, Ground & Sea","Junior Business Analyst","16.03.2020","0000-00-00","Berlin","Germany",NA,NA,"","","",2016
21231979,2012,"19.01.2018",2.65,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Industrial Relations & Human Resources Assistant","06.07.2017","30.11.2017","Ankara","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21231979,2012,"19.01.2018",2.65,"ODS Consulting Group","Consulting","Global Business Development & Export Consultant","09.03.2020","05.03.2021","Ankara","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21231979,2012,"19.01.2018",2.65,"Polipiyer","Construction Materials, Supplies & Fittings","Senior Business Development Specialist","08.03.2021","0000-00-00","Ankara","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21231984,2012,"02.06.2017",3.39,"FNSS Savunma Sistemleri","Aerospace & Defense","Production & Planning Engineer","05.09.2017","14.09.2020","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231984,2012,"02.06.2017",3.39,"FNSS Savunma Sistemleri","Aerospace & Defense","R&D And Business Development Engineer","15.09.2020","0000-00-00","Ankara","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21231998,2012,"02.06.2017",2.71,"Bilgi Teknolojileri ve İletişim Kurumu","Public Sector","Engineer","15.09.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232004,2012,"03.06.2016",3.74,"Technische Universiteit Eindhoven","Education","Research Assistant","03.06.2019","0000-00-00","Eindhoven","Netherlands",NA,NA,"","","",2016
21232037,2012,"02.06.2017",2.97,"TÜBİTAK - Sage","Aerospace & Defense","Researcher","01.02.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232042,2012,"02.06.2017",3.45,"TAI - TUSAŞ","Aerospace & Defense","Production Planning & Control Engineer","05.11.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232061,2012,"02.06.2017",3.25,"Eczacıbaşı Tüketim Ürünleri Grubu","Construction Materials, Supplies & Fittings","Supply Chain Specialist","10.07.2017","01.03.2020","Yalova","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232061,2012,"02.06.2017",3.25,"Eczacıbaşı Tüketim Ürünleri Grubu","Construction Materials, Supplies & Fittings","Trade Marketing Specialist","01.03.2020","0000-00-00","İstanbul","Turkey",1,2016,"Technical University of Liberec","Liberec","Czech Republic",2017
21232089,2012,"02.06.2017",2.74,"Ray Informatics","Software","Co-founder","01.09.2017","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232109,2012,"02.06.2017",2.98,"ASELSAN","Aerospace & Defense","Project Engineer","08.07.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232114,2012,"17.06.2016",2.77,"TEB Türk Ekonomi Bankası","Banks","Business Process Management Assistant Specialist","19.09.2016","11.01.2018","İstanbul","Turkey",NA,NA,"","","",2016
21232114,2012,"17.06.2016",2.77,"TEB Türk Ekonomi Bankası","Banks","Business Process Management Specialist","14.01.2018","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2016
21232128,2012,"02.06.2017",3.19,"Eke Tekstil","Textiles & Leather Goods","Production Engineer","01.11.2018","01.01.2019","Denizli","Turkey",NA,NA,"","","",2017
21232128,2012,"02.06.2017",3.19,"Vatan Tekstil","Textiles & Leather Goods","Production & Control Engineer","01.07.2019","0000-00-00","Denizli","Turkey",NA,NA,"","","",2017
21232147,2012,"02.06.2017",3.1,"ORS Bearings","Industrial Machinery & Equipment","Purchasing Engineer","05.03.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232147,2012,"02.06.2017",3.1,"SBB - T.C. Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı","Public Sector","Strategy and Budget Assistant Specialist","20.09.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21232152,2012,"04.02.2019",2.73,"Organik İnsan Kaynakları ve Danışmanlık","Consulting","Project Engineer","08.10.2018","13.11.2020","Ankara","Turkey",NA,NA,"","","",2019
21232152,2012,"04.02.2019",2.73,"Türk Patent Enstitüsü","Public Sector","Patent/Trademark Attorney","30.11.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21232166,2012,"26.08.2019",3.41,"Kanat Boya","Paint","Management Trainee","07.01.2020","30.04.2020","İzmir","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21232166,2012,"26.08.2019",3.41,"ASELSAN","Aerospace & Defense","Project Evaluation and Analysis Engineer","11.05.2020","0000-00-00","Ankara","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21232171,2012,"02.06.2017",2.63,"THY - Türk Hava Yolları","Airlines","Part-time Trainee","21.09.2016","30.06.2017","İstanbul","Turkey",NA,NA,"","","",2017
21232171,2012,"02.06.2017",2.63,"THY - Türk Hava Yolları","Airlines","Junior Business Analyst","07.08.2017","31.10.2018","İstanbul","Turkey",NA,NA,"","","",2017
21232171,2012,"02.06.2017",2.63,"THY - Türk Hava Yolları","Airlines","Global Corporate Account Manager","01.11.2018","16.03.2022","İstanbul","Turkey",NA,NA,"","","",2017
21232171,2012,"02.06.2017",2.63,"Salesforce","IT Services & Consulting","Trailblazer","15.03.2022","0000-00-00","Remote","Turkey",NA,NA,"","","",2017
21232171,2012,"02.06.2017",2.63,"Instagram","Advertising & Marketing","Content creator","01.05.2022","0000-00-00","BIRMINGHAM","United Kingdom",NA,NA,"","","",2017
21232171,2012,"02.06.2017",2.63,"HILTON HOTELS","Leisure & Recreation","Receptionist","30.01.2023","0000-00-00","Birmingham","United Kingdom",NA,NA,"","","",2017
